Repository,Component Type,Ecosystem,Name,Version,Dependency Scope,Relationship,License,PURL or Reference,Metadata Source,Notes
Regensburg_DigitalerEnergieZwilling_AirflowDAGs,library,PyPI,MarkupSafe,3.0.3,runtime/build,transitive runtime dependency,BSD-3-Clause,pkg:pypi/markupsafe@3.0.3,Regensburg_DigitalerEnergieZwilling_AirflowDAGs/.airflow-env installed package metadata,Generated from installed distribution metadata by cyclonedx-bom.
Regensburg_DigitalerEnergieZwilling_AirflowDAGs,library,PyPI,marshmallow,3.26.2,runtime/build,transitive runtime dependency,MIT,pkg:pypi/marshmallow@3.26.2,Regensburg_DigitalerEnergieZwilling_AirflowDAGs/.airflow-env installed package metadata,Generated from installed distribution metadata by cyclonedx-bom.
Regensburg_DigitalerEnergieZwilling_AirflowDAGs,library,PyPI,mdurl,0.1.2,runtime/build,transitive runtime dependency,MIT,pkg:pypi/mdurl@0.1.2,Regensburg_DigitalerEnergieZwilling_AirflowDAGs/.airflow-env installed package metadata,Generated from installed distribution metadata by cyclonedx-bom.
Regensburg_DigitalerEnergieZwilling_AirflowDAGs,library,PyPI,methodtools,0.4.7,runtime/build,transitive runtime dependency,License :: OSI Approved :: BSD License,pkg:pypi/methodtools@0.4.7,Regensburg_DigitalerEnergieZwilling_AirflowDAGs/.airflow-env installed package metadata,Generated from installed distribution metadata by cyclonedx-bom.
Regensburg_DigitalerEnergieZwilling_AirflowDAGs,library,PyPI,more-itertools,10.8.0,runtime/build,transitive runtime dependency,MIT,pkg:pypi/more-itertools@10.8.0,Regensburg_DigitalerEnergieZwilling_AirflowDAGs/.airflow-env installed package metadata,Generated from installed distribution metadata by cyclonedx-bom.
Regensburg_DigitalerEnergieZwilling_AirflowDAGs,library,PyPI,msgspec,0.20.0,runtime/build,transitive runtime dependency,BSD-3-Clause,pkg:pypi/msgspec@0.20.0,Regensburg_DigitalerEnergieZwilling_AirflowDAGs/.airflow-env installed package metadata,Generated from installed distribution metadata by cyclonedx-bom.
Regensburg_DigitalerEnergieZwilling_AirflowDAGs,library,PyPI,multidict,6.7.1,runtime/build,transitive runtime dependency,NOASSERTION,pkg:pypi/multidict@6.7.1,Regensburg_DigitalerEnergieZwilling_AirflowDAGs/.airflow-env installed package metadata,Generated from installed distribution metadata by cyclonedx-bom.
Regensburg_DigitalerEnergieZwilling_AirflowDAGs,library,PyPI,natsort,8.4.0,runtime/build,transitive runtime dependency,MIT,pkg:pypi/natsort@8.4.0,Regensburg_DigitalerEnergieZwilling_AirflowDAGs/.airflow-env installed package metadata,Generated from installed distribution metadata by cyclonedx-bom.
Regensburg_DigitalerEnergieZwilling_AirflowDAGs,library,PyPI,opentelemetry-api,1.27.0,runtime/build,transitive runtime dependency,Apache-2.0 AND License :: OSI Approved :: Apache Software License,pkg:pypi/opentelemetry-api@1.27.0,Regensburg_DigitalerEnergieZwilling_AirflowDAGs/.airflow-env installed package metadata,Generated from installed distribution metadata by cyclonedx-bom.
Regensburg_DigitalerEnergieZwilling_AirflowDAGs,library,PyPI,opentelemetry-exporter-otlp,1.27.0,runtime/build,transitive runtime dependency,Apache-2.0 AND License :: OSI Approved :: Apache Software License,pkg:pypi/opentelemetry-exporter-otlp@1.27.0,Regensburg_DigitalerEnergieZwilling_AirflowDAGs/.airflow-env installed package metadata,Generated from installed distribution metadata by cyclonedx-bom.
Regensburg_DigitalerEnergieZwilling_AirflowDAGs,library,PyPI,opentelemetry-exporter-otlp-proto-common,1.27.0,runtime/build,transitive runtime dependency,Apache-2.0 AND License :: OSI Approved :: Apache Software License,pkg:pypi/opentelemetry-exporter-otlp-proto-common@1.27.0,Regensburg_DigitalerEnergieZwilling_AirflowDAGs/.airflow-env installed package metadata,Generated from installed distribution metadata by cyclonedx-bom.
Regensburg_DigitalerEnergieZwilling_AirflowDAGs,library,PyPI,opentelemetry-exporter-otlp-proto-grpc,1.27.0,runtime/build,transitive runtime dependency,Apache-2.0 AND License :: OSI Approved :: Apache Software License,pkg:pypi/opentelemetry-exporter-otlp-proto-grpc@1.27.0,Regensburg_DigitalerEnergieZwilling_AirflowDAGs/.airflow-env installed package metadata,Generated from installed distribution metadata by cyclonedx-bom.
Regensburg_DigitalerEnergieZwilling_AirflowDAGs,library,PyPI,opentelemetry-exporter-otlp-proto-http,1.27.0,runtime/build,transitive runtime dependency,Apache-2.0 AND License :: OSI Approved :: Apache Software License,pkg:pypi/opentelemetry-exporter-otlp-proto-http@1.27.0,Regensburg_DigitalerEnergieZwilling_AirflowDAGs/.airflow-env installed package metadata,Generated from installed distribution metadata by cyclonedx-bom.
Regensburg_DigitalerEnergieZwilling_AirflowDAGs,library,PyPI,opentelemetry-proto,1.27.0,runtime/build,transitive runtime dependency,Apache-2.0 AND License :: OSI Approved :: Apache Software License,pkg:pypi/opentelemetry-proto@1.27.0,Regensburg_DigitalerEnergieZwilling_AirflowDAGs/.airflow-env installed package metadata,Generated from installed distribution metadata by cyclonedx-bom.
Regensburg_DigitalerEnergieZwilling_AirflowDAGs,library,PyPI,opentelemetry-sdk,1.27.0,runtime/build,transitive runtime dependency,Apache-2.0 AND License :: OSI Approved :: Apache Software License,pkg:pypi/opentelemetry-sdk@1.27.0,Regensburg_DigitalerEnergieZwilling_AirflowDAGs/.airflow-env installed package metadata,Generated from installed distribution metadata by cyclonedx-bom.
Regensburg_DigitalerEnergieZwilling_AirflowDAGs,library,PyPI,opentelemetry-semantic-conventions,0.48b0,runtime/build,transitive runtime dependency,Apache-2.0 AND License :: OSI Approved :: Apache Software License,pkg:pypi/opentelemetry-semantic-conventions@0.48b0,Regensburg_DigitalerEnergieZwilling_AirflowDAGs/.airflow-env installed package metadata,Generated from installed distribution metadata by cyclonedx-bom.
Regensburg_DigitalerEnergieZwilling_AirflowDAGs,library,PyPI,outcome,1.3.0.post0,runtime/build,transitive runtime dependency,MIT OR Apache-2.0,pkg:pypi/outcome@1.3.0.post0,Regensburg_DigitalerEnergieZwilling_AirflowDAGs/.airflow-env installed package metadata,Generated from installed distribution metadata by cyclonedx-bom.
Regensburg_DigitalerEnergieZwilling_AirflowDAGs,library,PyPI,packaging,26.0,runtime/build,transitive runtime dependency,Apache-2.0 OR BSD-2-Clause,pkg:pypi/packaging@26.0,Regensburg_DigitalerEnergieZwilling_AirflowDAGs/.airflow-env installed package metadata,Generated from installed distribution metadata by cyclonedx-bom.
Regensburg_DigitalerEnergieZwilling_AirflowDAGs,library,PyPI,pathspec,1.0.4,runtime/build,transitive runtime dependency,License :: OSI Approved :: Mozilla Public License 2.0 (MPL 2.0),pkg:pypi/pathspec@1.0.4,Regensburg_DigitalerEnergieZwilling_AirflowDAGs/.airflow-env installed package metadata,Generated from installed distribution metadata by cyclonedx-bom.
Regensburg_DigitalerEnergieZwilling_AirflowDAGs,library,PyPI,pendulum,3.2.0,runtime/build,transitive runtime dependency,MIT,pkg:pypi/pendulum@3.2.0,Regensburg_DigitalerEnergieZwilling_AirflowDAGs/.airflow-env installed package metadata,Generated from installed distribution metadata by cyclonedx-bom.
Regensburg_DigitalerEnergieZwilling_AirflowDAGs,library,PyPI,pip,26.0.1,runtime/build,transitive runtime dependency,MIT,pkg:pypi/pip@26.0.1,Regensburg_DigitalerEnergieZwilling_AirflowDAGs/.airflow-env installed package metadata,Generated from installed distribution metadata by cyclonedx-bom.
Regensburg_DigitalerEnergieZwilling_AirflowDAGs,library,PyPI,pluggy,1.6.0,runtime/build,transitive runtime dependency,MIT,pkg:pypi/pluggy@1.6.0,Regensburg_DigitalerEnergieZwilling_AirflowDAGs/.airflow-env installed package metadata,Generated from installed distribution metadata by cyclonedx-bom.
Regensburg_DigitalerEnergieZwilling_AirflowDAGs,library,PyPI,ply,3.11,runtime/build,transitive runtime dependency,NOASSERTION,pkg:pypi/ply@3.11,Regensburg_DigitalerEnergieZwilling_AirflowDAGs/.airflow-env installed package metadata,Generated from installed distribution metadata by cyclonedx-bom.
Regensburg_DigitalerEnergieZwilling_AirflowDAGs,library,PyPI,propcache,0.4.1,runtime/build,transitive runtime dependency,Apache-2.0 AND License :: OSI Approved :: Apache Software License,pkg:pypi/propcache@0.4.1,Regensburg_DigitalerEnergieZwilling_AirflowDAGs/.airflow-env installed package metadata,Generated from installed distribution metadata by cyclonedx-bom.
Regensburg_DigitalerEnergieZwilling_AirflowDAGs,library,PyPI,protobuf,4.25.8,runtime/build,transitive runtime dependency,NOASSERTION,pkg:pypi/protobuf@4.25.8,Regensburg_DigitalerEnergieZwilling_AirflowDAGs/.airflow-env installed package metadata,Generated from installed distribution metadata by cyclonedx-bom.
Regensburg_DigitalerEnergieZwilling_AirflowDAGs,library,PyPI,psutil,7.2.2,runtime/build,transitive runtime dependency,BSD-3-Clause,pkg:pypi/psutil@7.2.2,Regensburg_DigitalerEnergieZwilling_AirflowDAGs/.airflow-env installed package metadata,Generated from installed distribution metadata by cyclonedx-bom.
Regensburg_DigitalerEnergieZwilling_AirflowDAGs,library,PyPI,PyAthena,3.26.0,runtime/build,transitive runtime dependency,MIT,pkg:pypi/pyathena@3.26.0,Regensburg_DigitalerEnergieZwilling_AirflowDAGs/.airflow-env installed package metadata,Generated from installed distribution metadata by cyclonedx-bom.
Regensburg_DigitalerEnergieZwilling_AirflowDAGs,library,PyPI,pycparser,3.0,runtime/build,transitive runtime dependency,BSD-3-Clause,pkg:pypi/pycparser@3.0,Regensburg_DigitalerEnergieZwilling_AirflowDAGs/.airflow-env installed package metadata,Generated from installed distribution metadata by cyclonedx-bom.
Regensburg_DigitalerEnergieZwilling_AirflowDAGs,library,PyPI,pydantic,2.12.5,runtime/build,transitive runtime dependency,MIT,pkg:pypi/pydantic@2.12.5,Regensburg_DigitalerEnergieZwilling_AirflowDAGs/.airflow-env installed package metadata,Generated from installed distribution metadata by cyclonedx-bom.
Regensburg_DigitalerEnergieZwilling_AirflowDAGs,library,PyPI,pydantic_core,2.41.5,runtime/build,transitive runtime dependency,MIT,pkg:pypi/pydantic-core@2.41.5,Regensburg_DigitalerEnergieZwilling_AirflowDAGs/.airflow-env installed package metadata,Generated from installed distribution metadata by cyclonedx-bom.
Regensburg_DigitalerEnergieZwilling_AirflowDAGs,library,PyPI,Pygments,2.19.2,runtime/build,transitive runtime dependency,BSD-2-Clause AND License :: OSI Approved :: BSD License,pkg:pypi/pygments@2.19.2,Regensburg_DigitalerEnergieZwilling_AirflowDAGs/.airflow-env installed package metadata,Generated from installed distribution metadata by cyclonedx-bom.
Regensburg_DigitalerEnergieZwilling_AirflowDAGs,library,PyPI,pygtrie,2.5.0,runtime/build,transitive runtime dependency,Apache-2.0 AND License :: OSI Approved :: Apache Software License,pkg:pypi/pygtrie@2.5.0,Regensburg_DigitalerEnergieZwilling_AirflowDAGs/.airflow-env installed package metadata,Generated from installed distribution metadata by cyclonedx-bom.
Regensburg_DigitalerEnergieZwilling_AirflowDAGs,library,PyPI,PyJWT,2.11.0,runtime/build,transitive runtime dependency,MIT,pkg:pypi/pyjwt@2.11.0,Regensburg_DigitalerEnergieZwilling_AirflowDAGs/.airflow-env installed package metadata,Generated from installed distribution metadata by cyclonedx-bom.
Regensburg_DigitalerEnergieZwilling_AirflowDAGs,library,PyPI,python-daemon,3.1.2,runtime/build,transitive runtime dependency,License :: OSI Approved :: Apache Software License,pkg:pypi/python-daemon@3.1.2,Regensburg_DigitalerEnergieZwilling_AirflowDAGs/.airflow-env installed package metadata,Generated from installed distribution metadata by cyclonedx-bom.
Regensburg_DigitalerEnergieZwilling_AirflowDAGs,library,PyPI,python-dateutil,2.9.0.post0,runtime/build,transitive runtime dependency,License :: OSI Approved :: Apache Software License AND License :: OSI Approved :: BSD License,pkg:pypi/python-dateutil@2.9.0.post0,Regensburg_DigitalerEnergieZwilling_AirflowDAGs/.airflow-env installed package metadata,Generated from installed distribution metadata by cyclonedx-bom.
Regensburg_DigitalerEnergieZwilling_AirflowDAGs,library,PyPI,python-dotenv,1.2.1,runtime/build,direct runtime dependency,BSD-3-Clause,pkg:pypi/python-dotenv@1.2.1,Regensburg_DigitalerEnergieZwilling_AirflowDAGs/requirements.txt,Generated from installed distribution metadata by cyclonedx-bom.
Regensburg_DigitalerEnergieZwilling_AirflowDAGs,library,PyPI,python-multipart,0.0.22,runtime/build,transitive runtime dependency,Apache-2.0,pkg:pypi/python-multipart@0.0.22,Regensburg_DigitalerEnergieZwilling_AirflowDAGs/.airflow-env installed package metadata,Generated from installed distribution metadata by cyclonedx-bom.
Regensburg_DigitalerEnergieZwilling_AirflowDAGs,library,PyPI,python-slugify,8.0.4,runtime/build,transitive runtime dependency,MIT,pkg:pypi/python-slugify@8.0.4,Regensburg_DigitalerEnergieZwilling_AirflowDAGs/.airflow-env installed package metadata,Generated from installed distribution metadata by cyclonedx-bom.
Regensburg_DigitalerEnergieZwilling_AirflowDAGs,library,PyPI,pytz,2025.2,runtime/build,transitive runtime dependency,MIT,pkg:pypi/pytz@2025.2,Regensburg_DigitalerEnergieZwilling_AirflowDAGs/.airflow-env installed package metadata,Generated from installed distribution metadata by cyclonedx-bom.
Regensburg_DigitalerEnergieZwilling_AirflowDAGs,library,PyPI,PyYAML,6.0.3,runtime/build,transitive runtime dependency,MIT,pkg:pypi/pyyaml@6.0.3,Regensburg_DigitalerEnergieZwilling_AirflowDAGs/.airflow-env installed package metadata,Generated from installed distribution metadata by cyclonedx-bom.
Regensburg_DigitalerEnergieZwilling_AirflowDAGs,library,PyPI,redshift-connector,2.1.7,runtime/build,transitive runtime dependency,License :: OSI Approved :: BSD License,pkg:pypi/redshift-connector@2.1.7,Regensburg_DigitalerEnergieZwilling_AirflowDAGs/.airflow-env installed package metadata,Generated from installed distribution metadata by cyclonedx-bom.
Regensburg_DigitalerEnergieZwilling_AirflowDAGs,library,PyPI,referencing,0.37.0,runtime/build,transitive runtime dependency,MIT,pkg:pypi/referencing@0.37.0,Regensburg_DigitalerEnergieZwilling_AirflowDAGs/.airflow-env installed package metadata,Generated from installed distribution metadata by cyclonedx-bom.
Regensburg_DigitalerEnergieZwilling_AirflowDAGs,library,PyPI,requests,2.32.5,runtime/build,transitive runtime dependency,Apache-2.0 AND License :: OSI Approved :: Apache Software License,pkg:pypi/requests@2.32.5,Regensburg_DigitalerEnergieZwilling_AirflowDAGs/.airflow-env installed package metadata,Generated from installed distribution metadata by cyclonedx-bom.
Regensburg_DigitalerEnergieZwilling_AirflowDAGs,library,PyPI,requests-toolbelt,1.0.0,runtime/build,transitive runtime dependency,License :: OSI Approved :: Apache Software License,pkg:pypi/requests-toolbelt@1.0.0,Regensburg_DigitalerEnergieZwilling_AirflowDAGs/.airflow-env installed package metadata,Generated from installed distribution metadata by cyclonedx-bom.
Regensburg_DigitalerEnergieZwilling_AirflowDAGs,library,PyPI,rich,13.9.4,runtime/build,transitive runtime dependency,MIT,pkg:pypi/rich@13.9.4,Regensburg_DigitalerEnergieZwilling_AirflowDAGs/.airflow-env installed package metadata,Generated from installed distribution metadata by cyclonedx-bom.
Regensburg_DigitalerEnergieZwilling_AirflowDAGs,library,PyPI,rich-argparse,1.7.2,runtime/build,transitive runtime dependency,MIT,pkg:pypi/rich-argparse@1.7.2,Regensburg_DigitalerEnergieZwilling_AirflowDAGs/.airflow-env installed package metadata,Generated from installed distribution metadata by cyclonedx-bom.
Regensburg_DigitalerEnergieZwilling_AirflowDAGs,library,PyPI,rich-toolkit,0.18.1,runtime/build,transitive runtime dependency,MIT,pkg:pypi/rich-toolkit@0.18.1,Regensburg_DigitalerEnergieZwilling_AirflowDAGs/.airflow-env installed package metadata,Generated from installed distribution metadata by cyclonedx-bom.
Regensburg_DigitalerEnergieZwilling_AirflowDAGs,library,PyPI,rpds-py,0.30.0,runtime/build,transitive runtime dependency,MIT,pkg:pypi/rpds-py@0.30.0,Regensburg_DigitalerEnergieZwilling_AirflowDAGs/.airflow-env installed package metadata,Generated from installed distribution metadata by cyclonedx-bom.
Regensburg_DigitalerEnergieZwilling_AirflowDAGs,library,PyPI,s3transfer,0.16.0,runtime/build,transitive runtime dependency,License :: OSI Approved :: Apache Software License,pkg:pypi/s3transfer@0.16.0,Regensburg_DigitalerEnergieZwilling_AirflowDAGs/.airflow-env installed package metadata,Generated from installed distribution metadata by cyclonedx-bom.
Regensburg_DigitalerEnergieZwilling_AirflowDAGs,library,PyPI,sagemaker_studio,1.0.23,runtime/build,transitive runtime dependency,License :: OSI Approved :: Apache Software License,pkg:pypi/sagemaker-studio@1.0.23,Regensburg_DigitalerEnergieZwilling_AirflowDAGs/.airflow-env installed package metadata,Generated from installed distribution metadata by cyclonedx-bom.
Regensburg_DigitalerEnergieZwilling_AirflowDAGs,library,PyPI,scramp,1.4.8,runtime/build,transitive runtime dependency,MIT-0,pkg:pypi/scramp@1.4.8,Regensburg_DigitalerEnergieZwilling_AirflowDAGs/.airflow-env installed package metadata,Generated from installed distribution metadata by cyclonedx-bom.
Regensburg_DigitalerEnergieZwilling_AirflowDAGs,library,PyPI,setproctitle,1.3.7,runtime/build,transitive runtime dependency,BSD-3-Clause AND License :: OSI Approved :: BSD License,pkg:pypi/setproctitle@1.3.7,Regensburg_DigitalerEnergieZwilling_AirflowDAGs/.airflow-env installed package metadata,Generated from installed distribution metadata by cyclonedx-bom.
Regensburg_DigitalerEnergieZwilling_AirflowDAGs,library,PyPI,setuptools,80.10.2,runtime/build,transitive runtime dependency,MIT,pkg:pypi/setuptools@80.10.2,Regensburg_DigitalerEnergieZwilling_AirflowDAGs/.airflow-env installed package metadata,Generated from installed distribution metadata by cyclonedx-bom.
Regensburg_DigitalerEnergieZwilling_AirflowDAGs,library,PyPI,shellingham,1.5.4,runtime/build,transitive runtime dependency,ISC,pkg:pypi/shellingham@1.5.4,Regensburg_DigitalerEnergieZwilling_AirflowDAGs/.airflow-env installed package metadata,Generated from installed distribution metadata by cyclonedx-bom.
Regensburg_DigitalerEnergieZwilling_AirflowDAGs,library,PyPI,six,1.17.0,runtime/build,transitive runtime dependency,MIT,pkg:pypi/six@1.17.0,Regensburg_DigitalerEnergieZwilling_AirflowDAGs/.airflow-env installed package metadata,Generated from installed distribution metadata by cyclonedx-bom.
Regensburg_DigitalerEnergieZwilling_AirflowDAGs,library,PyPI,sniffio,1.3.1,runtime/build,transitive runtime dependency,MIT OR Apache-2.0,pkg:pypi/sniffio@1.3.1,Regensburg_DigitalerEnergieZwilling_AirflowDAGs/.airflow-env installed package metadata,Generated from installed distribution metadata by cyclonedx-bom.
Regensburg_DigitalerEnergieZwilling_AirflowDAGs,library,PyPI,soupsieve,2.8.3,runtime/build,transitive runtime dependency,MIT,pkg:pypi/soupsieve@2.8.3,Regensburg_DigitalerEnergieZwilling_AirflowDAGs/.airflow-env installed package metadata,Generated from installed distribution metadata by cyclonedx-bom.
Regensburg_DigitalerEnergieZwilling_AirflowDAGs,library,PyPI,SQLAlchemy,2.0.46,runtime/build,transitive runtime dependency,MIT,pkg:pypi/sqlalchemy@2.0.46,Regensburg_DigitalerEnergieZwilling_AirflowDAGs/.airflow-env installed package metadata,Generated from installed distribution metadata by cyclonedx-bom.
Regensburg_DigitalerEnergieZwilling_AirflowDAGs,library,PyPI,SQLAlchemy-JSONField,1.0.2,runtime/build,transitive runtime dependency,Apache-2.0 AND License :: OSI Approved :: Apache Software License,pkg:pypi/sqlalchemy-jsonfield@1.0.2,Regensburg_DigitalerEnergieZwilling_AirflowDAGs/.airflow-env installed package metadata,Generated from installed distribution metadata by cyclonedx-bom.
Regensburg_DigitalerEnergieZwilling_AirflowDAGs,library,PyPI,SQLAlchemy-Utils,0.42.1,runtime/build,transitive runtime dependency,BSD-3-Clause,pkg:pypi/sqlalchemy-utils@0.42.1,Regensburg_DigitalerEnergieZwilling_AirflowDAGs/.airflow-env installed package metadata,Generated from installed distribution metadata by cyclonedx-bom.
Regensburg_DigitalerEnergieZwilling_AirflowDAGs,library,PyPI,sqlparse,0.5.5,runtime/build,transitive runtime dependency,License :: OSI Approved :: BSD License,pkg:pypi/sqlparse@0.5.5,Regensburg_DigitalerEnergieZwilling_AirflowDAGs/.airflow-env installed package metadata,Generated from installed distribution metadata by cyclonedx-bom.
Regensburg_DigitalerEnergieZwilling_AirflowDAGs,library,PyPI,starlette,0.48.0,runtime/build,transitive runtime dependency,BSD-3-Clause,pkg:pypi/starlette@0.48.0,Regensburg_DigitalerEnergieZwilling_AirflowDAGs/.airflow-env installed package metadata,Generated from installed distribution metadata by cyclonedx-bom.
Regensburg_DigitalerEnergieZwilling_AirflowDAGs,library,PyPI,structlog,25.5.0,runtime/build,transitive runtime dependency,MIT OR Apache-2.0,pkg:pypi/structlog@25.5.0,Regensburg_DigitalerEnergieZwilling_AirflowDAGs/.airflow-env installed package metadata,Generated from installed distribution metadata by cyclonedx-bom.
Regensburg_DigitalerEnergieZwilling_AirflowDAGs,library,PyPI,svcs,25.1.0,runtime/build,transitive runtime dependency,MIT,pkg:pypi/svcs@25.1.0,Regensburg_DigitalerEnergieZwilling_AirflowDAGs/.airflow-env installed package metadata,Generated from installed distribution metadata by cyclonedx-bom.
Regensburg_DigitalerEnergieZwilling_AirflowDAGs,library,PyPI,tabulate,0.9.0,runtime/build,transitive runtime dependency,MIT,pkg:pypi/tabulate@0.9.0,Regensburg_DigitalerEnergieZwilling_AirflowDAGs/.airflow-env installed package metadata,Generated from installed distribution metadata by cyclonedx-bom.
Regensburg_DigitalerEnergieZwilling_AirflowDAGs,library,PyPI,tenacity,9.1.2,runtime/build,transitive runtime dependency,License :: OSI Approved :: Apache Software License,pkg:pypi/tenacity@9.1.2,Regensburg_DigitalerEnergieZwilling_AirflowDAGs/.airflow-env installed package metadata,Generated from installed distribution metadata by cyclonedx-bom.
Regensburg_DigitalerEnergieZwilling_AirflowDAGs,library,PyPI,termcolor,3.3.0,runtime/build,transitive runtime dependency,MIT,pkg:pypi/termcolor@3.3.0,Regensburg_DigitalerEnergieZwilling_AirflowDAGs/.airflow-env installed package metadata,Generated from installed distribution metadata by cyclonedx-bom.
Regensburg_DigitalerEnergieZwilling_AirflowDAGs,library,PyPI,text-unidecode,1.3,runtime/build,transitive runtime dependency,GPL-2.0-or-later AND License :: OSI Approved :: Artistic License AND License :: OSI Approved :: GNU General Public License (GPL),pkg:pypi/text-unidecode@1.3,Regensburg_DigitalerEnergieZwilling_AirflowDAGs/.airflow-env installed package metadata,Generated from installed distribution metadata by cyclonedx-bom.
Regensburg_DigitalerEnergieZwilling_AirflowDAGs,library,PyPI,typer,0.21.1,runtime/build,transitive runtime dependency,MIT,pkg:pypi/typer@0.21.1,Regensburg_DigitalerEnergieZwilling_AirflowDAGs/.airflow-env installed package metadata,Generated from installed distribution metadata by cyclonedx-bom.
Regensburg_DigitalerEnergieZwilling_AirflowDAGs,library,PyPI,typing-inspection,0.4.2,runtime/build,transitive runtime dependency,MIT,pkg:pypi/typing-inspection@0.4.2,Regensburg_DigitalerEnergieZwilling_AirflowDAGs/.airflow-env installed package metadata,Generated from installed distribution metadata by cyclonedx-bom.
Regensburg_DigitalerEnergieZwilling_AirflowDAGs,library,PyPI,typing_extensions,4.15.0,runtime/build,transitive runtime dependency,PSF-2.0,pkg:pypi/typing-extensions@4.15.0,Regensburg_DigitalerEnergieZwilling_AirflowDAGs/.airflow-env installed package metadata,Generated from installed distribution metadata by cyclonedx-bom.
Regensburg_DigitalerEnergieZwilling_AirflowDAGs,library,PyPI,tzdata,2025.3,runtime/build,transitive runtime dependency,Apache-2.0,pkg:pypi/tzdata@2025.3,Regensburg_DigitalerEnergieZwilling_AirflowDAGs/.airflow-env installed package metadata,Generated from installed distribution metadata by cyclonedx-bom.
Regensburg_DigitalerEnergieZwilling_AirflowDAGs,library,PyPI,uc-micro-py,1.0.3,runtime/build,transitive runtime dependency,MIT,pkg:pypi/uc-micro-py@1.0.3,Regensburg_DigitalerEnergieZwilling_AirflowDAGs/.airflow-env installed package metadata,Generated from installed distribution metadata by cyclonedx-bom.
Regensburg_DigitalerEnergieZwilling_AirflowDAGs,library,PyPI,universal_pathlib,0.2.6,runtime/build,transitive runtime dependency,NOASSERTION,pkg:pypi/universal-pathlib@0.2.6,Regensburg_DigitalerEnergieZwilling_AirflowDAGs/.airflow-env installed package metadata,Generated from installed distribution metadata by cyclonedx-bom.
Regensburg_DigitalerEnergieZwilling_AirflowDAGs,library,PyPI,urllib3,2.6.3,runtime/build,transitive runtime dependency,MIT,pkg:pypi/urllib3@2.6.3,Regensburg_DigitalerEnergieZwilling_AirflowDAGs/.airflow-env installed package metadata,Generated from installed distribution metadata by cyclonedx-bom.
Regensburg_DigitalerEnergieZwilling_AirflowDAGs,library,PyPI,uuid6,2025.0.1,runtime/build,transitive runtime dependency,MIT,pkg:pypi/uuid6@2025.0.1,Regensburg_DigitalerEnergieZwilling_AirflowDAGs/.airflow-env installed package metadata,Generated from installed distribution metadata by cyclonedx-bom.
Regensburg_DigitalerEnergieZwilling_AirflowDAGs,library,PyPI,uvicorn,0.40.0,runtime/build,transitive runtime dependency,BSD-3-Clause,pkg:pypi/uvicorn@0.40.0,Regensburg_DigitalerEnergieZwilling_AirflowDAGs/.airflow-env installed package metadata,Generated from installed distribution metadata by cyclonedx-bom.
Regensburg_DigitalerEnergieZwilling_AirflowDAGs,library,PyPI,uvloop,0.22.1,runtime/build,transitive runtime dependency,MIT AND License :: OSI Approved :: Apache Software License,pkg:pypi/uvloop@0.22.1,Regensburg_DigitalerEnergieZwilling_AirflowDAGs/.airflow-env installed package metadata,Generated from installed distribution metadata by cyclonedx-bom.
Regensburg_DigitalerEnergieZwilling_AirflowDAGs,library,PyPI,watchfiles,1.1.1,runtime/build,transitive runtime dependency,MIT,pkg:pypi/watchfiles@1.1.1,Regensburg_DigitalerEnergieZwilling_AirflowDAGs/.airflow-env installed package metadata,Generated from installed distribution metadata by cyclonedx-bom.
Regensburg_DigitalerEnergieZwilling_AirflowDAGs,library,PyPI,watchtower,3.4.0,runtime/build,transitive runtime dependency,License :: OSI Approved :: Apache Software License,pkg:pypi/watchtower@3.4.0,Regensburg_DigitalerEnergieZwilling_AirflowDAGs/.airflow-env installed package metadata,Generated from installed distribution metadata by cyclonedx-bom.
Regensburg_DigitalerEnergieZwilling_AirflowDAGs,library,PyPI,websockets,15.0.1,runtime/build,transitive runtime dependency,BSD-3-Clause AND License :: OSI Approved :: BSD License,pkg:pypi/websockets@15.0.1,Regensburg_DigitalerEnergieZwilling_AirflowDAGs/.airflow-env installed package metadata,Generated from installed distribution metadata by cyclonedx-bom.
Regensburg_DigitalerEnergieZwilling_AirflowDAGs,library,PyPI,wirerope,1.0.0,runtime/build,transitive runtime dependency,License :: OSI Approved :: BSD License,pkg:pypi/wirerope@1.0.0,Regensburg_DigitalerEnergieZwilling_AirflowDAGs/.airflow-env installed package metadata,Generated from installed distribution metadata by cyclonedx-bom.
Regensburg_DigitalerEnergieZwilling_AirflowDAGs,library,PyPI,wrapt,2.1.1,runtime/build,transitive runtime dependency,BSD-2-Clause,pkg:pypi/wrapt@2.1.1,Regensburg_DigitalerEnergieZwilling_AirflowDAGs/.airflow-env installed package metadata,Generated from installed distribution metadata by cyclonedx-bom.
Regensburg_DigitalerEnergieZwilling_AirflowDAGs,library,PyPI,yarl,1.22.0,runtime/build,transitive runtime dependency,Apache-2.0 AND License :: OSI Approved :: Apache Software License,pkg:pypi/yarl@1.22.0,Regensburg_DigitalerEnergieZwilling_AirflowDAGs/.airflow-env installed package metadata,Generated from installed distribution metadata by cyclonedx-bom.
Regensburg_DigitalerEnergieZwilling_AirflowDAGs,library,PyPI,zipp,3.23.0,runtime/build,transitive runtime dependency,MIT,pkg:pypi/zipp@3.23.0,Regensburg_DigitalerEnergieZwilling_AirflowDAGs/.airflow-env installed package metadata,Generated from installed distribution metadata by cyclonedx-bom.
